State,Borehole Name,Borehole URI,Latitude,Longitude,Start Depth,EndDepth,File Modified Date,Download Link
NSW,Nulla Nulla: Nulla Nulla 1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/PET_000622,-33.62587751,141.0245579,0.0,1119.27,1/20/2023 3:52:15 AM,https://nvclstore.z8.web.core.windows.net/NSW/Nulla_Nulla_1.zip
NSW,Galway Regal E46: GRUD0241,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_363232,-33.6328849,147.41138802,0.0,195.11,8/1/2023 12:02:53 AM,https://nvclstore.z8.web.core.windows.net/NSW/GRUD0241.zip
NSW,Kaiser Mine - Wellington: DDH11,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_036665,-32.41256535516218,149.0165512733786,0.0,213.7,6/23/2022 4:57:18 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDH11.zip
NSW,E48 - Northparkes: E48D58,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_363237,-32.92503361,148.05194909,0.0,771.8,12/28/2023 8:47:47 PM,https://nvclstore.z8.web.core.windows.net/NSW/E48D58.zip
NSW,,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_391353,,,,,12/28/2023 8:47:47 PM,https://nvclstore.z8.web.core.windows.net/NSW/GNBDD010.zip
NSW,Glen Eden: GENSW81-7,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027258,-29.61978667998894,151.86131818347312,0.0,152.0,6/23/2022 5:05:39 AM,https://nvclstore.z8.web.core.windows.net/NSW/GENSW81-7.zip
NSW,Genaren: GAMD001,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137146,-32.71754216046963,147.9708450754558,0.0,204.7,6/23/2022 4:57:06 AM,https://nvclstore.z8.web.core.windows.net/NSW/GAMD001.zip
NSW,Kaiser Mine - Wellington: DDH08,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_036661,-32.41376034208735,149.01514250978516,0.0,128.3,6/23/2022 5:00:56 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDH08.zip
NSW,Glen Eden: GENSW81-3,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027254,-29.622967945159107,151.86397809610392,0.0,433.8,6/23/2022 5:03:48 AM,https://nvclstore.z8.web.core.windows.net/NSW/GENSW81-3.zip
NSW,Wendoline: EIAC0326,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119203,-31.320188997369204,145.60239566550737,0.0,7.0,6/23/2022 5:05:54 AM,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0326_1_tsgtray.zip
NSW,Goodrich Mine - Yeoval: GRDD07,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_024815,-32.77000659,148.58428436,0.0,336.8,7/24/2023 10:24:08 PM,https://nvclstore.z8.web.core.windows.net/NSW/GRDD07.zip
NSW,Glen Eden: GENSW81-6,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027257,-29.62187532623809,151.86284392310506,0.0,310.9,6/23/2022 5:04:37 AM,https://nvclstore.z8.web.core.windows.net/NSW/GENSW81-6.zip
NSW,Tomingley: WY842D,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115989,-32.58212753377559,148.2176753083627,0.0,123.4,1/20/2023 3:52:24 AM,https://nvclstore.z8.web.core.windows.net/NSW/WY842D.zip
NSW,Nil Desperandum Mine - Calarie: CALDD004,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_016745,-33.3261561086974,148.02615477689116,0.0,321.0,6/23/2022 5:03:08 AM,https://nvclstore.z8.web.core.windows.net/NSW/CALDD004.zip
NSW,Glen Innes: GD3,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027902,-29.749767100017447,151.72648051233534,0.0,168.9,6/23/2022 5:00:58 AM,https://nvclstore.z8.web.core.windows.net/NSW/GD3.zip
NSW,Tomingley: PE799D,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098639,-32.58648451915049,148.22354783500666,0.0,138.7,1/20/2023 3:52:13 AM,https://nvclstore.z8.web.core.windows.net/NSW/PE799.zip
NSW,Pine Ridge (Thackaringa Project): 17THD023,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_305255,-32.09026634,141.22428108,0.0,99.5,10/14/2022 1:13:49 AM,https://nvclstore.z8.web.core.windows.net/NSW/17THD023.zip
NSW,Alectown: MDRC001,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_134132,-32.94310463579944,148.3074903258679,0.0,150.0,6/23/2022 5:04:27 AM,https://nvclstore.z8.web.core.windows.net/NSW/MDRC001.zip
NSW,Goodrich Mine - Yeoval: GRDD01,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_024809,-32.77060535,148.58472199,0.0,209.8,9/27/2023 2:09:57 AM,https://nvclstore.z8.web.core.windows.net/NSW/GRDD01.zip
NSW,Louth: L2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003421,-30.80265700155242,145.19492432963628,0.0,570.9,6/23/2022 4:57:48 AM,https://nvclstore.z8.web.core.windows.net/NSW/L2.zip
NSW,Canbelego Copper Mine: CD-2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_039542,-31.627081535687214,146.30736100020334,0.0,239.0,1/20/2023 3:52:23 AM,https://nvclstore.z8.web.core.windows.net/NSW/CD-2.zip
NSW,Barney Anomaly Mundoe - Mount Hope: MPH1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_006831,-32.84629573577189,146.1744747865704,0.0,81.0,6/23/2022 5:05:28 AM,https://nvclstore.z8.web.core.windows.net/NSW/MPH1.zip
NSW,Cullinga: DDHC10,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_010684,-34.62549862288555,148.1995221276941,0.0,100.6,6/23/2022 4:54:13 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHC10.zip
NSW,Porters Mount - Magnetic Target 3: TARD86,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_020693,-33.73776839471957,147.65806209364476,0.0,149.5,6/23/2022 4:56:13 AM,https://nvclstore.z8.web.core.windows.net/NSW/TARD86.zip
NSW,Cargo: DD91CN5,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_017465,-33.425410366168556,148.7939760662137,0.0,100.2,6/23/2022 5:05:27 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD91CN5.zip
NSW,Blue Mountain - Gilgunnia: BMD001,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040883,-32.59328051779791,145.75783092882816,0.0,672.6,6/23/2022 4:56:05 AM,https://nvclstore.z8.web.core.windows.net/NSW/BMD001.zip
NSW,Christmas Gift - Cullinga: DDH85,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_010762,-34.6270937082782,148.1996214324942,0.0,125.0,6/23/2022 4:54:01 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDH85.zip
NSW,Wagga Tank: HD02,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040397,-32.64297625392165,145.70648339854245,0.0,79.7,6/23/2022 4:53:39 AM,https://nvclstore.z8.web.core.windows.net/NSW/HWTD-02.zip
NSW,Overflow - Bobadah: BOBRCPC6,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040146,-32.3016886089349,146.6940824153727,0.0,288.1,6/23/2022 4:56:09 AM,https://nvclstore.z8.web.core.windows.net/NSW/BOBRCPC6.zip
NSW,Minore: MT-2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005706,-32.28137803821566,148.4516283564852,0.0,181.4,6/23/2022 5:06:51 AM,https://nvclstore.z8.web.core.windows.net/NSW/MT-2.zip
NSW,Harts Mine - Torrington: HD02,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_044044,-29.32566665238908,151.6825104625481,0.0,215.6,6/23/2022 5:01:42 AM,https://nvclstore.z8.web.core.windows.net/NSW/HD02.zip
NSW,Stones Tank - Rookery South: DD14ST0107,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_157798,-31.94102260892076,146.1688287668569,0.0,426.4,6/23/2022 4:56:40 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD14ST0107.zip
NSW,Lake Cargelligo: DDHA1-1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_057068,-33.25655152636789,146.20896316239535,0.0,184.1,6/23/2022 4:54:35 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHA1-1.zip
NSW,Galwadgere - Wellington: DDH-G30,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_025104,-32.66300665689524,149.05262798052698,0.0,252.9,6/23/2022 4:55:18 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDH-G30.zip
NSW,Anomaly A - The Glen: JSG-5,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005823,-34.93355189057239,149.54947747932127,0.0,302.0,6/23/2022 4:56:02 AM,https://nvclstore.z8.web.core.windows.net/NSW/JSG-5.zip
NSW,Majors Creek - Dargues Reef: DREX230W2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069785,-35.55044909421009,149.7475420667132,0.0,1048.2,6/23/2022 4:58:56 AM,https://nvclstore.z8.web.core.windows.net/NSW/DREX230W2.zip
NSW,White Engine - Cadia: PC303,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003366,-33.449351876997845,148.98804724572918,0.0,119.3,6/23/2022 4:54:53 AM,https://nvclstore.z8.web.core.windows.net/NSW/PC303.zip
NSW,Springdale - Merri Hill: 95SMD-67,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_018826,-34.56953788724443,147.69626492924326,0.0,150.0,6/23/2022 4:55:19 AM,https://nvclstore.z8.web.core.windows.net/NSW/95SMD-67.zip
NSW,Tara Mine: 77-TD1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005386,-32.02205136,145.93327447,0.0,242.3,11/17/2023 9:05:58 PM,https://nvclstore.z8.web.core.windows.net/NSW/77-TD1.zip
NSW,Koonenberry - Mount Arrowsmith East: DH 119113,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_043906,-30.163968318895925,141.66798335524666,0.0,65.0,1/20/2023 3:52:15 AM,https://nvclstore.z8.web.core.windows.net/NSW/DH 119113.zip
NSW,Hillview - Wongoni: DD92HV12,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_017200,-31.860499750522774,149.29090559207026,0.0,113.7,6/23/2022 5:06:40 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD92HV12.zip
NSW,Adelong Gold Project: 3DGIB009,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_371930,-35.27692705,148.04970195,0.0,100.0,10/4/2023 1:50:46 AM,https://nvclstore.z8.web.core.windows.net/NSW/3DGIB009_1_tsgtray.zip
NSW,Consuls - Cargo: CRD003,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_017484,-33.425253189241744,148.79112286456154,0.0,369.0,6/23/2022 4:54:28 AM,https://nvclstore.z8.web.core.windows.net/NSW/CRD003.zip
NSW,Trangie South - A1 Prospect: TD01,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_024275,-32.10341423377408,147.97660068669316,0.0,287.0,6/23/2022 5:00:52 AM,https://nvclstore.z8.web.core.windows.net/NSW/TD01.zip
NSW,Perseverance - Peak Gold Mine: UD07PE0185,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_312049,-31.572755187166074,145.88159195367408,0.0,180.0,1/20/2023 3:52:08 AM,https://nvclstore.z8.web.core.windows.net/NSW/UD07PE0185.zip
NSW,McMahons Reef Grid - Harden: MR13,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_008228,-34.6647013153329,148.4285838798427,0.0,103.14,6/23/2022 4:58:30 AM,https://nvclstore.z8.web.core.windows.net/NSW/MR13.zip
NSW,Spring Creek - Bingara: SCDH-7,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027916,-29.915437436101094,150.6085816194596,0.0,98.0,6/23/2022 4:57:56 AM,https://nvclstore.z8.web.core.windows.net/NSW/SCDH-7.zip
NSW,Nil Desperandum Mine - Calarie: CALDD002,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_016743,-33.344277146990414,148.01611546282732,0.0,351.3,6/23/2022 5:05:05 AM,https://nvclstore.z8.web.core.windows.net/NSW/CALDD002.zip
NSW,National Drilling Initiative - Delamarian: NDILLK11,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_371941,-32.55404695,141.09152886,0.0,369.9,10/4/2023 2:01:53 AM,https://nvclstore.z8.web.core.windows.net/NSW/NDILLK11.zip
NSW,Pyrite Hill: DD80PYH4,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002473,-32.093068274926935,141.1946436152807,0.0,55.0,6/23/2022 4:55:09 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD80PYH4.zip
NSW,Cowal: E41D2173,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_070315,-33.65167896,147.40919354,0.0,307.0,8/1/2023 12:04:28 AM,https://nvclstore.z8.web.core.windows.net/NSW/E41D2173.zip
NSW,Homeward Bound - Yalwal: YAD2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_028742,-34.9320504346284,150.37666978905332,0.0,117.1,6/23/2022 5:05:00 AM,https://nvclstore.z8.web.core.windows.net/NSW/YAD2.zip
NSW,Nil Desperandum Mine - Calarie: DDHLN-6,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_016966,-33.34010210675055,148.01931214914077,0.0,205.6,6/23/2022 5:05:46 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHLN-6.zip
NSW,Canbelego Copper Mine: CC-8,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_039548,-31.628663687835193,146.30741950297514,0.0,250.0,4/3/2023 12:04:05 PM,https://nvclstore.z8.web.core.windows.net/NSW/CC-8.zip
NSW,Goodrich Mine - Yeoval: GRRC03,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_024818,-32.7713803,148.58477842,0.0,150.0,9/28/2023 9:29:11 PM,https://nvclstore.z8.web.core.windows.net/NSW/GRRC03.zip
NSW,Hades: HDD001,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040856,-33.02746967667449,145.9571932062692,0.0,400.0,1/20/2023 3:52:25 AM,https://nvclstore.z8.web.core.windows.net/NSW/HDD001 - Hades.zip
NSW,Avoca Tank - Girilambone: TATD043,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_108583,-31.196035653340253,146.84086373393453,0.0,318.8,6/23/2022 5:01:21 AM,https://nvclstore.z8.web.core.windows.net/NSW/TATD043.zip
NSW,Louth: L3,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003422,-30.79772639963948,145.20343521274864,0.0,297.9,6/23/2022 5:02:16 AM,https://nvclstore.z8.web.core.windows.net/NSW/L3.zip
NSW,Mcdougals Well: BU-12,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000621,-31.230563981706393,141.12533044318317,0.0,128.0,6/23/2022 5:06:50 AM,https://nvclstore.z8.web.core.windows.net/NSW/BU-12.zip
NSW,3M_Mcguinness - Florida: MGD2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_039688,-31.44895807,146.3148676,0.0,203.0,2/26/2024 1:40:26 AM,https://nvclstore.z8.web.core.windows.net/NSW/MGD2.zip
NSW,Woodlawn: DDHW199,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_042462,-35.05852405654332,149.56625083983292,0.0,174.0,6/23/2022 5:03:29 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHW199.zip
NSW,Wattle Flat: DDHDM2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_042686,-33.1267764794557,149.69167852377691,0.0,420.6,6/23/2022 5:01:29 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHDM2.zip
NSW,Cargo: NCG004,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_017488,-33.434715449191394,148.7915861178276,0.0,705.1,6/23/2022 5:02:03 AM,https://nvclstore.z8.web.core.windows.net/NSW/NCG004.zip
NSW,Commonwealth Mine - Wellington: CM1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_010886,-32.58465405961498,149.04709048387645,0.0,158.0,6/23/2022 5:05:02 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHCM1.zip
NSW,Cobar East 1b: 3ES-256,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_052570,-31.237210762737973,145.93519456003438,0.0,9.0,6/23/2022 4:54:50 AM,https://nvclstore.z8.web.core.windows.net/NSW/3ES-256_1_tsgtray.zip
NSW,Eaglehawk: DD95EHK2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001765,-32.54941272296454,141.4635496936738,0.0,197.5,1/20/2023 3:52:15 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD95EHK2.zip
NSW,Mount Hope - Great Central South: GCS-2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040497,-32.901289233444935,145.8551926787248,0.0,241.4,6/23/2022 5:02:29 AM,https://nvclstore.z8.web.core.windows.net/NSW/GCS-2.zip
NSW,Mcdougals Well: BU-19,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000628,-31.160083482679653,141.08380307242754,0.0,211.0,6/23/2022 4:58:16 AM,https://nvclstore.z8.web.core.windows.net/NSW/BU-19.zip
NSW,Captains Flat: DDH7,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003496,-35.60608297303097,149.44320152529846,0.0,518.5,6/23/2022 4:55:02 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDH7.zip
NSW,National Drilling Initiative - Delamarian: NDILLK13,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_371943,-32.66033976,141.10427403,0.0,255.7,10/4/2023 2:02:29 AM,https://nvclstore.z8.web.core.windows.net/NSW/NDILLK13.zip
NSW,Northern Pods - Endeavor (Elura) Mine: NP922A,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_163242,-31.15612684573332,145.65312511410954,0.0,350.7,6/23/2022 4:56:47 AM,https://nvclstore.z8.web.core.windows.net/NSW/NP922A.zip
NSW,Southern Thomson Drilling Program: CONGARARRA 1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_229717,-29.486,145.72327,0.0,119.6,6/23/2022 5:05:50 AM,https://nvclstore.z8.web.core.windows.net/NSW/Congararra_1.zip
NSW,The Glen: JSG-1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005819,-34.924035371374664,149.55663639100817,0.0,348.8,6/23/2022 4:57:02 AM,https://nvclstore.z8.web.core.windows.net/NSW/JSG-1.zip
NSW,Fence Line: FLDH-4,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040444,-32.64776897693776,145.74497709876425,0.0,120.0,6/23/2022 5:04:31 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHTFLD4.zip
NSW,Perseverance - Peak Gold Mine: UD07PE0165,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_312046,-31.569631458036884,145.8806145153822,0.0,298.4,1/20/2023 3:52:23 AM,https://nvclstore.z8.web.core.windows.net/NSW/UD07PE0165.zip
NSW,Mount Hope - Comet Mine Area: GDDH5,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_040518,-32.88044931393715,145.8593982638473,0.0,233.8,6/23/2022 5:01:05 AM,https://nvclstore.z8.web.core.windows.net/NSW/GDDH5.zip
NSW,Boundary - Fairholme: DR042,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_019733,-33.439001913941354,147.362377229327,0.0,400.0,6/23/2022 5:02:26 AM,https://nvclstore.z8.web.core.windows.net/NSW/DR042.zip
NSW,South Shuttleton: 37S-2D,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_039893,-32.12935113332101,146.07466632198395,0.0,337.1,6/23/2022 4:57:03 AM,https://nvclstore.z8.web.core.windows.net/NSW/37S-2D.zip
NSW,Netley Area: NBH007,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001794,-32.52231977662432,141.47166254282243,0.0,155.8,1/20/2023 3:52:11 AM,https://nvclstore.z8.web.core.windows.net/NSW/NBH007.zip
NSW,Billagoe: DD93BIL1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_008266,-31.185390111534684,145.85210569863986,0.0,149.3,6/23/2022 4:54:23 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD93BIL1.zip
NSW,Bourke - Cobar Aircore: CBAC215,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_043752,-30.82202025480307,146.12137504697722,0.0,60.0,6/23/2022 4:58:02 AM,https://nvclstore.z8.web.core.windows.net/NSW/CBAC215_1_tsgtray.zip
NSW,McPhillamys: LMPDD113,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_232621,-33.485179532463086,149.32480765414147,0.0,458.79998779296875,6/23/2022 4:54:17 AM,https://nvclstore.z8.web.core.windows.net/NSW/LMPDD113.zip
NSW,Mount Drysdale: RD-1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_008261,-31.16766297295178,145.86855119771386,0.0,209.8,6/23/2022 4:59:36 AM,https://nvclstore.z8.web.core.windows.net/NSW/RD-1.zip
NSW,Central Area - Cobar: DD04CH0034,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069096,-31.52035002,145.86292551,0.0,738.4,11/17/2023 9:06:27 PM,https://nvclstore.z8.web.core.windows.net/NSW/DD04CH0034.zip
NSW,Harts Mine - Torrington: HD03,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_044045,-29.325448491384055,151.6832650170496,0.0,248.8,6/23/2022 4:57:51 AM,https://nvclstore.z8.web.core.windows.net/NSW/HD03.zip
NSW,,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_391366,,,,,6/23/2022 4:57:51 AM,https://nvclstore.z8.web.core.windows.net/NSW/GNBDD023.zip
NSW,Long Tunnel: DD90LT4,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_025061,-35.03524105262378,148.01438823661763,0.0,96.0,6/23/2022 4:53:52 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD90LT4.zip
NSW,Spring Creek - Bingara: SCDH-1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_027910,-29.911327636474738,150.60679534084468,0.0,137.3,6/23/2022 4:57:08 AM,https://nvclstore.z8.web.core.windows.net/NSW/SCDH-1.zip
NSW,Nymagee Mine Joint Venture: NMD068,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093721,-32.058647448793245,146.3053551157596,0.0,284.0,6/23/2022 5:02:21 AM,https://nvclstore.z8.web.core.windows.net/NSW/NMD068.zip
NSW,Buryan - Alectown: RCAT055,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_022228,-32.954806805507815,148.30776887846133,0.0,274.0,6/23/2022 4:56:10 AM,https://nvclstore.z8.web.core.windows.net/NSW/RCAT055.zip
NSW,Federal: FED002,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072356,-34.189092543125824,148.83477646339466,0.0,96.0,6/23/2022 4:59:51 AM,https://nvclstore.z8.web.core.windows.net/NSW/FED002_RC.zip
NSW,Alectown: ACDAT061,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_022234,-32.953913880950516,148.3010701347541,0.0,810.1,6/23/2022 5:00:00 AM,https://nvclstore.z8.web.core.windows.net/NSW/ACDAT061.zip
NSW,Mckinnons Mine: MKD68,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_044093,-31.777675396885112,145.6916355022535,0.0,321.4,1/20/2023 3:52:21 AM,https://nvclstore.z8.web.core.windows.net/NSW/MKD68.zip
NSW,The Rookery: DDHC-1,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_004263,-31.74279634,146.0552552,0.0,402.7,9/8/2023 8:48:35 PM,https://nvclstore.z8.web.core.windows.net/NSW/DDHC-1.zip
NSW,Mcdougals Well: BU-18,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000627,-31.159229433988436,141.12449153244972,0.0,120.0,6/23/2022 4:56:08 AM,https://nvclstore.z8.web.core.windows.net/NSW/BU-18.zip
NSW,Federal: FED005,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072359,-34.189434588477724,148.83481642477764,0.0,60.0,6/23/2022 5:00:53 AM,https://nvclstore.z8.web.core.windows.net/NSW/FED005.zip
NSW,Conrad Mine: HOWELL4,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_025245,-29.958895561967022,151.02771311663906,0.0,59.6,6/23/2022 4:58:35 AM,https://nvclstore.z8.web.core.windows.net/NSW/HOWELL4.zip
NSW,Mount Scott - Leadville: LV8,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_037864,-32.03885849490587,149.5046614149889,0.0,415.8,6/23/2022 4:59:20 AM,https://nvclstore.z8.web.core.windows.net/NSW/LV-8.zip
NSW,Kaiser Mine - Wellington: DDHPP4,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_036673,-32.41429503137709,149.01829092432538,0.0,153.7,10/20/2022 1:39:49 AM,https://nvclstore.z8.web.core.windows.net/NSW/DDHPP4.zip
NSW,Tara Mine: 78-TD2,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005387,-32.02211738,145.93147362,0.0,200.18,11/17/2023 9:07:11 PM,https://nvclstore.z8.web.core.windows.net/NSW/78-TD2.zip
NSW,Peak: DD94PK55,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_031578,-31.56337872234947,145.8807088084429,0.0,0.1,1/20/2023 3:52:15 AM,https://nvclstore.z8.web.core.windows.net/NSW/DD94PK55.zip
NSW,Minore: MT-3,https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_005707,-32.28093443458176,148.45098420639812,0.0,103.3,6/23/2022 4:53:41 AM,https://nvclstore.z8.web.core.windows.net/NSW/MT-3.zip
